berkas,stem_asli,grup,subset
frame_000060_png.rf.1VUgljBxs3CDaz0nBXJo.png,frame_000060,video-1280x720,valid
frame_000060_png.rf.aSSTwA99SYHGSgytNxam.jpg,frame_000060,video-640x640,train
frame_000060_png.rf.HDxIDpRrC7wN9FtVcDex.jpg,frame_000060,video-640x640,train
frame_000060_png.rf.MA8kUiH0Y0QTMbZlWjj8.png,frame_000060,video-596x336,train
frame_000063_jpg.rf.nIaaFYJC6pkBK0KpzNlK.jpg,frame_000063,video-898x506,train
frame_000064_png.rf.7Dvz9yDs0NVcICYiv9MT.png,frame_000064,video-596x336,train
frame_000064_png.rf.7NRn57ZWOhUFgkfn0MZD.jpg,frame_000064,video-640x640,train
frame_000065_png.rf.UqIiqKuu4M6n49UMGaPP.png,frame_000065,video-596x336,train
frame_000072_jpg.rf.PpQgrCZlhVt6w0uBPb67.jpg,frame_000072,video-898x506,train
frame_000072_jpg.rf.YhdF8rsFdD75ANmZnR81.jpg,frame_000072,video-898x506,train
frame_000072_png.rf.l1qcDy5We2DOgEEl5AaQ.png,frame_000072,video-596x336,train
frame_000072_png.rf.uanKyDWm4SgtlGaw5fLv.png,frame_000072,video-1920x1080,train
frame_000075_png.rf.kQdSELRlnijypWJiHCnI.png,frame_000075,video-1280x720,valid
frame_000078_png.rf.3RN86wHw3YcksTE8pKul.png,frame_000078,video-1138x642,valid
frame_000080_png.rf.awwkLyqaMpPro41aBuhL.png,frame_000080,video-596x336,train
frame_000080_png.rf.eMLxZuBarWLsG0yF47ve.jpg,frame_000080,video-640x640,train
frame_000080_png.rf.qwLxEQb7RtygxjwEHYdq.png,frame_000080,video-1920x1080,train
frame_000080_png.rf.UFFqTIz5VwxBCqYEA3hB.jpg,frame_000080,video-640x640,train
frame_000081_jpg.rf.fBcnr7Fv0dXfiGPaXxoo.jpg,frame_000081,video-898x506,train
frame_000082_png.rf.A3yfQsSTTSjthfvJwtAZ.png,frame_000082,video-1144x642,valid
frame_000090_jpg.rf.AncKkgQ7O3EG1y2Bd7h0.jpg,frame_000090,video-898x506,train
frame_000090_jpg.rf.rFmzl9HtzOsqHVnAQPXj.jpg,frame_000090,video-898x506,train
frame_000090_jpg.rf.RPXGSYUcsR17MV2f345o.jpg,frame_000090,video-898x506,train
frame_000090_png.rf.FrXuYDAK64OqYEcNOUqC.png,frame_000090,video-1920x1080,train
frame_000090_png.rf.SsWs61vDoXbTFXgYL6xF.png,frame_000090,video-2560x1440,train
frame_000096_png.rf.7qgSfCagLmguFs86cGfq.png,frame_000096,video-596x336,train
frame_000099_jpg.rf.nA5Eay5Zd7yteUUl4EgR.jpg,frame_000099,video-898x506,train
frame_000100_png.rf.2bwtT7XkVYDN260mqS0K.png,frame_000100,video-596x336,train
frame_000100_png.rf.hHfw9kS2ZfLAM36fPPOU.jpg,frame_000100,video-640x640,train
frame_000100_png.rf.YEUXwzISBP5VWQyxDzcV.jpg,frame_000100,video-640x640,train
frame_000100_png.rf.z7pJmLMg2tx8HvGHDEYW.png,frame_000100,video-1280x720,valid
frame_000102_jpg.rf.7Q6JWbnK0mwgE31N0Y1T.jpg,frame_000102,video-898x506,train
frame_000104_png.rf.oFg4utZduFrFuEhI21fy.png,frame_000104,video-1138x642,valid
frame_000105_png.rf.hFCiUV7E2vcMFlNUP0QY.png,frame_000105,video-1280x720,valid
frame_000105_png.rf.IZgvycHl679t0wUBb67I.png,frame_000105,video-1280x720,valid
frame_000105_png.rf.Xeja92a5rgj97snMHSxl.png,frame_000105,video-596x336,train
frame_000106_png.rf.Sm8gj2tRYq6VsH3TkNhf.png,frame_000106,video-2560x1440,train
frame_000108_jpg.rf.eDFc8TsWu8mfbV4V65gF.jpg,frame_000108,video-898x506,train
frame_000108_png.rf.Lz3L2Folzs40RNKc1c2n.png,frame_000108,video-1186x666,test
frame_000108_png.rf.p3lSHO7GLokPjTKty21C.png,frame_000108,video-1440x1080,train
frame_000110_png.rf.Po6wUSLFGdRkyNDfcE6z.png,frame_000110,video-596x336,train
frame_000110_png.rf.q14bkQYnwa3CfMZ4sPBn.jpg,frame_000110,video-640x640,train
frame_000112_png.rf.prbIsZ2SEOhPZppZFWPH.png,frame_000112,video-596x336,train
frame_000113_png.rf.srzsF6xxscmjQxSNmr92.jpg,frame_000113,video-640x640,train
frame_000115_png.rf.npUVFy66bS8ZjYvVBYav.png,frame_000115,video-1280x720,valid
frame_000115_png.rf.s9Eh7RYLMpNEgFZSJHCP.png,frame_000115,video-596x336,train
frame_000115_png.rf.SbCxjWBpjP7u8FVID7yO.png,frame_000115,video-1280x720,valid
frame_000117_jpg.rf.MxfTwXIo6k0gONv31yoK.jpg,frame_000117,video-898x506,train
frame_000120_jpg.rf.fFtrZ90UPc93JQRMQS25.jpg,frame_000120,video-898x506,train
frame_000120_jpg.rf.TDnk6ADdMl4ppAcxE7du.jpg,frame_000120,video-898x506,train
frame_000120_png.rf.5KH9sTsncLFkWVgQfzbC.jpg,frame_000120,video-640x640,train
frame_000120_png.rf.FPDMvGnzVvM00eO41EYt.png,frame_000120,video-596x336,train
frame_000120_png.rf.N8bXcju1J2X6N8TWI1IW.png,frame_000120,video-1920x1080,train
frame_000120_png.rf.NJYhUgETy7d3qhfAnIZ4.png,frame_000120,video-596x336,train
frame_000120_png.rf.THIkBS8OEKBsdjPihdrE.jpg,frame_000120,video-640x640,train
frame_000120_png.rf.UXVHbMP4NRPi5zJUl0WI.png,frame_000120,video-1920x1080,train
frame_000123_png.rf.jjKsgtjkMVMMtyxFG2Sv.png,frame_000123,video-1144x642,valid
frame_000125_png.rf.djaBIRGC1Sa7Vo2sFLi9.png,frame_000125,video-1280x720,valid
frame_000125_png.rf.TgpppDJaBkeTnVW8fsMN.png,frame_000125,video-596x336,train
frame_000126_jpg.rf.bPksmv2I4YfBf6bpEfH0.jpg,frame_000126,video-898x506,train
frame_000128_png.rf.i5GRPoFQsjckzVzMAS2Q.png,frame_000128,video-596x336,train
frame_000130_png.rf.EBiwB4x6Xe7LdVPulGkx.jpg,frame_000130,video-640x640,train
frame_000130_png.rf.sp0jMQBc124z0OQ0Yv6g.png,frame_000130,video-1138x642,valid
frame_000135_jpg.rf.owut5jS0zIkMs9MyZ3fU.jpg,frame_000135,video-898x506,train
frame_000135_png.rf.4iRHexrYMlzo1JHnsCRM.png,frame_000135,video-1920x1080,train
frame_000135_png.rf.bGMjqrH6D0gdakk0lyNm.png,frame_000135,video-596x336,train
frame_000135_png.rf.m3RHtJa833o7aAEINK9y.png,frame_000135,video-2560x1440,train
frame_000135_png.rf.VrFy7FKoJ660GH6wbGxO.png,frame_000135,video-1280x720,valid
frame_000136_png.rf.8bTztJZFzht60zshnq3K.png,frame_000136,video-596x336,train
frame_000140_png.rf.Fzn54Wra1S6XMjcsuX5a.jpg,frame_000140,video-640x640,train
frame_000144_jpg.rf.RNVtrJbwJB5Qdw9eegze.jpg,frame_000144,video-898x506,train
frame_000144_png.rf.goH2lgiTy9E0mdhzsMLM.png,frame_000144,video-1920x1080,train
frame_000144_png.rf.hSl8aiDkwNI60Z4b9GVT.png,frame_000144,video-596x336,train
frame_000145_png.rf.5CsoFzqUeOavVP3E9a10.png,frame_000145,video-596x336,train
frame_000145_png.rf.n9ucJhbRgnKU41gRE3sk.png,frame_000145,video-1280x720,valid
frame_000150_jpg.rf.jKhOY38uSMomch7Bv7sN.jpg,frame_000150,video-898x506,train
frame_000150_png.rf.cuRuz9wemImNCZmcH1pG.png,frame_000150,video-596x336,train
frame_000150_png.rf.odu94OvQJWGArjb49Wrx.jpg,frame_000150,video-640x640,train
frame_000153_jpg.rf.qYhypk0C0DOsLWAPNaWx.jpg,frame_000153,video-898x506,train
frame_000155_png.rf.IYrAKuRFqyRRBECgMxyH.png,frame_000155,video-596x336,train
frame_000156_png.rf.SlIzeOqNq0ywF4bsqr4N.png,frame_000156,video-1138x642,valid
frame_000159_png.rf.cbV8XokCpkHJqoTqn7e1.png,frame_000159,video-2560x1440,train
frame_000160_png.rf.AgtCFdu5rKj7cWjV1H3e.png,frame_000160,video-1920x1080,train
frame_000160_png.rf.kzd2Zubh2wtFOeY1J0dn.jpg,frame_000160,video-640x640,train
frame_000160_png.rf.l7gD4YtwhwIIcb7Ksxij.png,frame_000160,video-596x336,train
frame_000160_png.rf.nqhtuTmwU6gu0hXwNFsA.jpg,frame_000160,video-640x640,train
frame_000160_png.rf.pKF7uHM596hLvTiLGbW1.png,frame_000160,video-596x336,train
frame_000161_png.rf.uJXh9TC4q8xxS9K8eCgw.png,frame_000161,video-824x650,train
frame_000162_jpg.rf.n7pMbwhNz5sfPI4MffXm.jpg,frame_000162,video-898x506,train
frame_000164_png.rf.zwz0rD1uQSF2PDCrIQWr.png,frame_000164,video-1144x642,valid
frame_000165_png.rf.FYsqI4Azo8DxwPW5wTaH.png,frame_000165,video-596x336,train
frame_000168_png.rf.o9kZO5IBYNv0PNwjJRAk.png,frame_000168,video-596x336,train
frame_000170_png.rf.roYfxVdK8ej0kBDcX9PG.jpg,frame_000170,video-640x640,train
frame_000171_jpg.rf.eusHWD8Nq5usuhXkpOLA.jpg,frame_000171,video-898x506,train
frame_000175_png.rf.2iCNcxgFFykZAZnFAQBm.png,frame_000175,video-1280x720,valid
frame_000175_png.rf.cfmCVLaxn87yry2mSidO.png,frame_000175,video-1280x720,valid
frame_000180_jpg.rf.03iMdBY16cDqzVjrv4D6.jpg,frame_000180,video-1908x1074,train
frame_000180_jpg.rf.3Yi7OiWUDKCscuTWeXUf.jpg,frame_000180,video-898x506,train
frame_000180_jpg.rf.N0mwVGMe8vr8WdRy1lgQ.jpg,frame_000180,video-1912x1074,train
frame_000180_jpg.rf.oizRRdJvpAWwYuuOlHNZ.jpg,frame_000180,video-898x506,train
frame_000180_jpg.rf.r7GHUzemm9laP2P8xHLU.jpg,frame_000180,video-898x506,train
frame_000180_png.rf.8yrXtoZum2ieoBARspGS.png,frame_000180,video-2560x1440,train
frame_000180_png.rf.a54iAb8bh6LA3gjRMpiH.jpg,frame_000180,video-640x640,train
frame_000180_png.rf.Ct8LIHv4U57NRfOwEBHW.png,frame_000180,video-1280x720,valid
frame_000180_png.rf.ecaDDvdaV23yKpNA6y0b.png,frame_000180,video-1920x1080,train
frame_000180_png.rf.iKiuvhe5Aw392KMrJoVR.png,frame_000180,video-1920x1080,train
frame_000180_png.rf.Wt0dNHUkzpB7zGkgRZJz.jpg,frame_000180,video-640x640,train
frame_000182_png.rf.PuZulIv7Pb4v5HNjucv3.png,frame_000182,video-1138x642,valid
frame_000186_jpg.rf.aFx1NP1xXxJv4dJBrULf.jpg,frame_000186,video-898x506,train
frame_000190_png.rf.OhGsiIaq35OaeFVuIvvj.jpg,frame_000190,video-640x640,train
frame_000192_png.rf.zKQJGLzXI58kMUEPUj9n.jpg,frame_000192,video-640x640,train
frame_000200_png.rf.cSB16id50kFBrNsPHmnZ.png,frame_000200,video-596x336,train
frame_000200_png.rf.kwO414aHqBX2Xf0cWxpA.png,frame_000200,video-1920x1080,train
frame_000200_png.rf.p6pJ341qFrMOCPdv8I8C.jpg,frame_000200,video-640x640,train
frame_000200_png.rf.xkhfu0bLGqJ8l2papJ0M.jpg,frame_000200,video-640x640,train
frame_000200_png.rf.Zax3plmPPHEKNFB0Vk8i.png,frame_000200,video-1280x720,valid
frame_000205_png.rf.23XjHDEPPyCRQffUgcTC.png,frame_000205,video-1144x642,valid
frame_000207_jpg.rf.rQcA4dioaGYOd3w9Rn45.jpg,frame_000207,video-898x506,train
frame_000208_png.rf.bF2ZgpXsFeuBh8W9ijgj.png,frame_000208,video-1138x642,valid
frame_000208_png.rf.Xwjvx94yWKo8lWxyl3lA.png,frame_000208,video-596x336,train
frame_000210_jpg.rf.dvELzf1A94eSrD4E0x7g.jpg,frame_000210,video-898x506,train
frame_000212_png.rf.gGqGwfuNw5lYMNkjcI56.png,frame_000212,video-2560x1440,train
frame_000216_jpg.rf.6h1UIq874AQ15qA6MccG.jpg,frame_000216,video-898x506,train
frame_000216_jpg.rf.eX9WQt8rv3ljXonLJmii.jpg,frame_000216,video-1896x1072,train
frame_000216_png.rf.BaYNEae32WDPhiFLuO32.png,frame_000216,video-596x336,train
frame_000216_png.rf.Oa84EJoLxNktGvTdDiJv.png,frame_000216,video-1186x666,test
frame_000216_png.rf.UZOyNU9TyTmyLuzHKGQq.png,frame_000216,video-1920x1080,train
frame_000216_png.rf.WVkIVFMFIJxdgMfPoLVN.png,frame_000216,video-1440x1080,train
frame_000220_png.rf.aOKUX9dIwz2l6CuJkRD6.png,frame_000220,video-1280x720,valid
frame_000220_png.rf.rFKuWqFfCSUoDAn8APKQ.jpg,frame_000220,video-640x640,train
frame_000220_png.rf.YdUJaxS23twP79QwgqLJ.jpg,frame_000220,video-640x640,train
frame_000224_png.rf.bh98SZMLUHPjjz5Nui7h.jpg,frame_000224,video-640x640,train
frame_000224_png.rf.gAAoIKXjOX5aQiPAnfIT.png,frame_000224,video-596x336,train
frame_000225_jpg.rf.yYNzuD34cMHHmgwXm04m.jpg,frame_000225,video-898x506,train
frame_000225_png.rf.3bjSOJk1lhfKjiZkdXv5.png,frame_000225,video-1280x720,valid
frame_000225_png.rf.FzBEsH7J1nnb76GcZvwx.png,frame_000225,video-2560x1440,train
frame_000225_png.rf.mNlKsoWSuO9hQhbhzyDa.png,frame_000225,video-1280x720,valid
frame_000225_png.rf.v6zTmvElbYJKl1iAGEDy.png,frame_000225,video-1920x1080,train
frame_000226_png.rf.3okmItJzZcEM8KtvLCzj.jpg,frame_000226,video-640x640,train
frame_000230_png.rf.3RMDSaUHMBFfcwjSyviI.png,frame_000230,video-1280x720,valid
frame_000230_png.rf.T8AGCvsEqHiKK7yfLN4e.png,frame_000230,video-596x336,train
frame_000230_png.rf.WOkTjtnGwmQz9cUzN2ue.jpg,frame_000230,video-640x640,train
frame_000232_png.rf.KK8UTwD9rPm7FXoogTsY.png,frame_000232,video-596x336,train
frame_000234_jpg.rf.rMj6iSwJUT3jsppiTzdf.jpg,frame_000234,video-898x506,train
frame_000234_png.rf.1zRYvwqRi6JBbN0pvWPP.png,frame_000234,video-1138x642,valid
frame_000235_png.rf.mOitFgqHdR6zgShR8ujR.png,frame_000235,video-596x336,train
frame_000235_png.rf.SsXdJnFvNPfAzbPbvRvL.png,frame_000235,video-1280x720,valid
frame_000240_jpg.rf.AINgu1vZoq96BKGUgXwD.jpg,frame_000240,video-898x506,train
frame_000240_png.rf.2NX3TAkDxRHvmeKUQLFL.png,frame_000240,video-1920x1080,train
frame_000240_png.rf.AaUnpyAoi5NJrvNM29XD.jpg,frame_000240,video-640x640,train
frame_000240_png.rf.C1wEQH7PhfkJgjUOdwif.png,frame_000240,video-1920x1080,train
frame_000240_png.rf.CxVTJMe96FFChj8nfxQ5.png,frame_000240,video-596x336,train
frame_000240_png.rf.j0gecvqTYKdeaISlTZIq.jpg,frame_000240,video-640x640,train
frame_000243_jpg.rf.JPQ360Sf19nk6Y9aJKSu.jpg,frame_000243,video-898x506,train
frame_000245_png.rf.48wGVws6UbTCh6XZU03S.png,frame_000245,video-596x336,train
frame_000246_png.rf.jNkcqTShTX9S6qRgwlgb.png,frame_000246,video-1144x642,valid
frame_000248_png.rf.ceuALDDKAarzhp7MiYLC.png,frame_000248,video-596x336,train
frame_000250_png.rf.qCgGP5KqRr94uiOhCe3w.jpg,frame_000250,video-640x640,train
frame_000255_png.rf.2rq8BDBfQxOMgrphyRki.png,frame_000255,video-1280x720,valid
frame_000255_png.rf.ilnnKrGpqOTbhWscS8vb.png,frame_000255,video-1280x720,valid
frame_000256_png.rf.3d70PSpz4Zpot6KZ0xz0.png,frame_000256,video-596x336,train
frame_000260_png.rf.833pqjCLBILYo9nsDXm2.png,frame_000260,video-1280x720,valid
frame_000260_png.rf.AlhShesJwOVndKCYQr56.jpg,frame_000260,video-640x640,train
frame_000260_png.rf.c876RQZMRxnpfT5LREsD.png,frame_000260,video-1920x1080,train
frame_000260_png.rf.OnD95v1SZUqQfJ7lTxmY.png,frame_000260,video-1138x642,valid
frame_000264_png.rf.TDtbbinqbfPAtqsO3C3J.png,frame_000264,video-596x336,train
frame_000265_png.rf.gTMvgY7GqgGXbn12GCKc.png,frame_000265,video-2560x1440,train
frame_000265_png.rf.IQzvPiwKezUL8MtIUl0p.png,frame_000265,video-1280x720,valid
frame_000265_png.rf.OzgXxepy0cp6iKwVi210.png,frame_000265,video-1280x720,valid
frame_000270_jpg.rf.0CgXFW47FTLpWdxD5Tl7.jpg,frame_000270,video-898x506,train
frame_000270_jpg.rf.oGNs7aDeIpc0P0FO7db8.jpg,frame_000270,video-898x506,train
frame_000270_png.rf.ajSUdQCY7WQOnAgSzNyt.png,frame_000270,video-1920x1080,train
frame_000270_png.rf.tfRpEV82o7R9lzy6xtjf.png,frame_000270,video-2560x1440,train
frame_000272_png.rf.m0NewRCm62BcZpdQQy1C.png,frame_000272,video-596x336,train
frame_000275_png.rf.aTwOKBpK6u0GDLsVnkoL.png,frame_000275,video-1280x720,valid
frame_000279_jpg.rf.b3BT8nX89u1QsiSuMcXO.jpg,frame_000279,video-898x506,train
frame_000280_png.rf.DpBiCDi1dfTPFGkGdtV5.jpg,frame_000280,video-640x640,train
frame_000280_png.rf.DypuNkExyalP3p4joW9j.png,frame_000280,video-1920x1080,train
frame_000280_png.rf.gCnDIXD8DPr6bJCrQhgP.jpg,frame_000280,video-640x640,train
frame_000280_png.rf.x884gHYk8WDjc6cTwD2b.png,frame_000280,video-1280x720,valid
frame_000285_png.rf.Ht5Nf1ZZ7MZ9fDq6h3CQ.png,frame_000285,video-1280x720,valid
frame_000286_png.rf.8rqN3clZx2TRe4CnMCU4.png,frame_000286,video-1138x642,valid
frame_000287_png.rf.4Tp5kVknANAaVmQIzPMl.png,frame_000287,video-1144x642,valid
frame_000288_jpg.rf.UHVnDroadQ7YCpE6hR9b.jpg,frame_000288,video-898x506,train
frame_000288_png.rf.9ciARbMwpF0IdvaOf2uS.png,frame_000288,video-596x336,train
frame_000288_png.rf.cJGOnWQNyzFlEbkgmU7t.jpg,frame_000288,video-640x640,train
frame_000288_png.rf.DMDarwHW3kjg822prHDp.png,frame_000288,video-1920x1080,train
frame_000290_png.rf.3FoXpoPlW58FMMo0mah9.png,frame_000290,video-1280x720,valid
frame_000290_png.rf.Kvq7KS4xlCm5g8gKRdkg.png,frame_000290,video-1280x720,valid
frame_000296_png.rf.D5zrsFUg5XXNAwiyXq5g.png,frame_000296,video-596x336,train
frame_000300_jpg.rf.5rp89xyxV4DDNLnv4euY.jpg,frame_000300,video-898x506,train
frame_000300_png.rf.0fl67wthxjqvBsj6t4fM.png,frame_000300,video-1280x720,valid
frame_000300_png.rf.7knUVuPlcHSLkgL6Y30e.jpg,frame_000300,video-640x640,train
frame_000300_png.rf.liQddKgHDWSsKyhzmZPn.png,frame_000300,video-1280x720,valid
frame_000300_png.rf.P8eVjcQMVAXWa4OwAgzj.jpg,frame_000300,video-640x640,train
frame_000304_png.rf.wrJBi0lVpLfP0C0REOVX.png,frame_000304,video-596x336,train
frame_000305_png.rf.ErcbZh3iZUY0grHe2P0v.png,frame_000305,video-1280x720,valid
frame_000310_png.rf.F8ksWWvwtYsO4thABPDH.png,frame_000310,video-1280x720,valid
frame_000310_png.rf.Jz9qSFLZZCVvm8WItKXP.jpg,frame_000310,video-640x640,train
frame_000310_png.rf.Z44IMd9uLuA9U5wbVh4G.png,frame_000310,video-1280x720,valid
frame_000312_png.rf.qJdcvse3zzlGypgP4etO.png,frame_000312,video-1138x642,valid
frame_000312_png.rf.xRvKl6MIwyn7cGLd9xQR.png,frame_000312,video-596x336,train
frame_000315_png.rf.0AdTXUjzVRk6ATYmrUNi.png,frame_000315,video-2560x1440,train
frame_000315_png.rf.AGNOFWHFxg0lBPxafsE6.png,frame_000315,video-1920x1080,train
frame_000318_png.rf.iDf6UXLyyEt3D4lVg4q6.png,frame_000318,video-2560x1440,train
frame_000320_png.rf.972Z0MeQ2woK1ZfPQklF.jpg,frame_000320,video-640x640,train
frame_000320_png.rf.9L2yNOq44rulThtfyPEG.png,frame_000320,video-596x336,train
frame_000320_png.rf.c6F6Ax4EdGAWV37tjX9K.jpg,frame_000320,video-640x640,train
frame_000320_png.rf.SVswEHPPQvmMY83SmbAE.jpg,frame_000320,video-640x640,train
frame_000322_png.rf.kVWyXm1vhjLERhbYLJZe.png,frame_000322,video-824x650,train
frame_000324_jpg.rf.2mUzoIzlAsZeuYam6yzS.jpg,frame_000324,video-1896x1072,train
frame_000324_png.rf.2YFeSHOOfVaNvRMJJoFw.png,frame_000324,video-1440x1080,train
frame_000328_png.rf.LeDlRTrkVsBPAyp6YLTW.png,frame_000328,video-596x336,train
frame_000330_jpg.rf.mnInKrZ2XL7n4K1cJ8Vg.jpg,frame_000330,video-898x506,train
frame_000330_png.rf.rwPjpaRG8KoMgFSoDL6e.jpg,frame_000330,video-640x640,train
frame_000336_png.rf.hyOyY5REz35InMDasGw3.png,frame_000336,video-596x336,train
frame_000338_png.rf.tjU1bFRXvqrGsqATlxqc.png,frame_000338,video-1138x642,valid
frame_000339_png.rf.Y1MIVft6PSpDU8mDOZNO.jpg,frame_000339,video-640x640,train
frame_000340_png.rf.CBtfSe8WurnnlUyYsNV5.jpg,frame_000340,video-640x640,train
frame_000340_png.rf.UozJMIolyTcyB9Y08Q6o.jpg,frame_000340,video-640x640,train
frame_000344_png.rf.sjjXpAv88NiKirS3pWzY.png,frame_000344,video-596x336,train
frame_000352_png.rf.iW36aUSXUlknG0vxjS3F.jpg,frame_000352,video-640x640,train
frame_000352_png.rf.pang5G8WcwHGaucJuoud.png,frame_000352,video-596x336,train
frame_000360_jpg.rf.LhmogmadRrjVBkW2ZRSr.jpg,frame_000360,video-1912x1074,train
frame_000360_png.rf.4QF28qT1Pb6QAXTR1B17.png,frame_000360,video-1920x1080,train
frame_000360_png.rf.4ZeMhsl0nkHQVHPZ5Ikx.jpg,frame_000360,video-640x640,train
frame_000360_png.rf.atboeeh6QJpBdxeeMs80.png,frame_000360,video-1920x1080,train
frame_000360_png.rf.fKkYkpgFgunUvq6aflgu.jpg,frame_000360,video-640x640,train
frame_000360_png.rf.pHdrNIkTwsZMNrKfgChi.png,frame_000360,video-2560x1440,train
frame_000360_png.rf.VhmsfY7GCnzhWdD2kQ15.png,frame_000360,video-1920x1080,train
frame_000364_png.rf.3YDdmlnueGkx9bT2QEaZ.png,frame_000364,video-1138x642,valid
frame_000368_png.rf.PSi2tF4di0K3qkkBP541.png,frame_000368,video-596x336,train
frame_000369_png.rf.VQ0L1kXmgliBsxll4J4i.png,frame_000369,video-1144x642,valid
frame_000370_png.rf.MK6JehLOxp1DYSUKIJEK.jpg,frame_000370,video-640x640,train
frame_000371_png.rf.tItYbLZ5YqSjI9my9KFA.png,frame_000371,video-2560x1440,train
frame_000376_png.rf.4zpRRgqwlPXaPGLpV6pP.png,frame_000376,video-596x336,train
frame_000380_png.rf.bbt5XgP44OS4ynYCYabk.jpg,frame_000380,video-640x640,train
frame_000380_png.rf.KsMPnP13S6LE8O0PGMVe.jpg,frame_000380,video-640x640,train
frame_000384_png.rf.iIRwirLQxMbIHsUYua2k.png,frame_000384,video-596x336,train
frame_000390_jpg.rf.32GpnqHaK4MboLKRewvj.jpg,frame_000390,video-898x506,train
frame_000390_png.rf.5QpfHCCHuxFsxUqjJKIs.jpg,frame_000390,video-640x640,train
frame_000390_png.rf.w5FweRruJC5t8M4EMQNi.png,frame_000390,video-1138x642,valid
frame_000392_png.rf.qCwVzAXOiNP6FkDhHI9S.png,frame_000392,video-596x336,train
frame_000400_png.rf.0DtvDArjsrk6vmA0uErw.jpg,frame_000400,video-640x640,train
frame_000400_png.rf.BRcyMvNlPGrdLPRALgTo.jpg,frame_000400,video-640x640,train
frame_000405_png.rf.jlURiKjR1ffXnH6dAtDQ.png,frame_000405,video-1920x1080,train
frame_000405_png.rf.M6IMu30edbuaX8sfUS4s.png,frame_000405,video-2560x1440,train
frame_000408_png.rf.gnXjiCZSUZSJrMuKo32n.png,frame_000408,video-596x336,train
frame_000410_png.rf.1ZbgsMR8XWHoiVnhmP9H.jpg,frame_000410,video-640x640,train
frame_000410_png.rf.5H1DgVt7gJwaX50bu7JL.png,frame_000410,video-1144x642,valid
frame_000416_png.rf.aas6ZAKyPskIPsaFRfZp.png,frame_000416,video-1138x642,valid
frame_000420_jpg.rf.wpybsqCK2ubSLSMPMAiH.jpg,frame_000420,video-898x506,train
frame_000420_png.rf.fTLWMf80Qifp6UmtYvUK.jpg,frame_000420,video-640x640,train
frame_000420_png.rf.OPJ9J2wotZffjYNfkbXn.jpg,frame_000420,video-640x640,train
frame_000424_png.rf.UXT377w7qq1BBobjowyj.png,frame_000424,video-2560x1440,train
frame_000430_png.rf.m6yh3GKXbdy0X68jk1ZR.jpg,frame_000430,video-640x640,train
frame_000432_jpg.rf.BmzwWlXktKvjKrJyeSrB.jpg,frame_000432,video-1896x1072,train
frame_000432_png.rf.UbVZu5kWIRdO2XlzoBAv.png,frame_000432,video-1440x1080,train
frame_000440_png.rf.GV5CIZfLtnaTOypcNDlM.jpg,frame_000440,video-640x640,train
frame_000442_png.rf.kPy3N17fvKJ9uziyGG8D.png,frame_000442,video-1138x642,valid
frame_000450_png.rf.SrhjssxR1TKVoPkvmk1V.png,frame_000450,video-2560x1440,train
frame_000450_png.rf.w6ajkFKQtzXx4DMDKVLH.png,frame_000450,video-1920x1080,train
frame_000450_png.rf.xa8bN006Z98xK6F9SlBJ.jpg,frame_000450,video-640x640,train
frame_000451_png.rf.dNihngRyfiBZ17yN632A.png,frame_000451,video-1144x642,valid
frame_000452_png.rf.ZbV02kcDScGYdfh9G82o.jpg,frame_000452,video-640x640,train
frame_000460_png.rf.QgYElsIjOCzExK078OVP.jpg,frame_000460,video-640x640,train
frame_000468_png.rf.sPVXjwV9BtEhXWUxerPt.png,frame_000468,video-1138x642,valid
frame_000470_png.rf.lAiJ0eCrEwMN2ZU8rvVH.jpg,frame_000470,video-640x640,train
frame_000477_png.rf.tlPX7bTevAIP9mflMTVK.png,frame_000477,video-2560x1440,train
frame_000480_png.rf.1KXC0wS1OYznlRA3eS0Z.jpg,frame_000480,video-640x640,train
frame_000480_png.rf.BlGyuh8Ks34fmPtikyz3.jpg,frame_000480,video-640x640,train
frame_000480_png.rf.yXJ5agsftP6PMPQyg2GR.png,frame_000480,video-1920x1080,train
frame_000483_png.rf.9wBg8JK2282u0jBRRQje.png,frame_000483,video-824x650,train
frame_000490_png.rf.VJHo4ihUng0MulQoL2Eu.jpg,frame_000490,video-640x640,train
frame_000492_png.rf.IKljb7duYrULIP7lJM7j.png,frame_000492,video-1144x642,valid
frame_000494_png.rf.4CtPrUn0qFi7ocbUPHZJ.png,frame_000494,video-1138x642,valid
frame_000495_png.rf.oE5v5g4PI1VGNAYLbocL.png,frame_000495,video-2560x1440,train
frame_000495_png.rf.RPUlTGhMUPbOyM5lUi82.png,frame_000495,video-1920x1080,train
frame_000500_png.rf.Su4zpEDcXboIbqodqF19.jpg,frame_000500,video-640x640,train
frame_000504_png.rf.7sey9d0RJCYcQuqjEIuq.png,frame_000504,video-1920x1080,train
frame_000510_png.rf.pLGtxWlZVxP1Qqe3Qc2W.jpg,frame_000510,video-640x640,train
frame_000520_png.rf.KmQx4FKNy0bQ5UTiO5Bs.png,frame_000520,video-1138x642,valid
frame_000520_png.rf.yIolLS22uIFR8DLoGcX8.jpg,frame_000520,video-640x640,train
frame_000528_png.rf.wDWMHtpRN8409fYlxazL.png,frame_000528,video-1920x1080,train
frame_000530_png.rf.PJJ3dkT37C6NuRhZbT7z.jpg,frame_000530,video-640x640,train
