klaster,nama_berkas,split,anggota_klaster,perwakilan
W1247,Image_013471_jpg.rf.ILaEO039D3LQEnNOjtyI.jpg,valid,1,ya
W1248,Image_013473_jpg.rf.7YCmpMUVxQA4csbNh9BP.jpg,valid,1,ya
W1249,Image_013480_jpg.rf.fmCjF5Kgdws9EFmLRFlE.jpg,valid,1,ya
W1250,Image_013493_jpg.rf.fsso9LDamHP9DYDcEESG.jpg,valid,1,ya
W1251,Image_013495_jpg.rf.fswvPS9B9PYBJihu1Cyt.jpg,valid,1,ya
W1252,Image_013501_jpg.rf.gIvywbnwOr7jNwUNWoef.jpg,valid,1,ya
W1253,Image_013502_jpg.rf.Xun6tWu26h2OKJ9Scx1H.jpg,valid,1,ya
W1254,Image_013508_jpg.rf.K2S49MiYHzxk8IA031aT.jpg,valid,1,ya
W1255,Image_013510_jpg.rf.bOzUXwMcLNgGluvLWqIY.jpg,valid,1,ya
W1256,Image_013513_jpg.rf.t4h4OWStixETF3399yA2.jpg,valid,1,ya
W1257,Image_013515_jpg.rf.MbQYcqDhYrDXaMMc0fS7.jpg,valid,1,ya
W1258,Image_013520_jpg.rf.kWu1LnXxaHME20B2FWdO.jpg,valid,1,ya
W1259,Image_013524_jpg.rf.3EtdV3NDgihMRJ1ZWVZp.jpg,valid,1,ya
W1260,Image_013540_jpg.rf.xTqn9QftWSsBgDkHFHW1.jpg,valid,1,ya
W1261,Image_013543_jpg.rf.DOaERBzM0DfJTntxqkbW.jpg,valid,1,ya
W1262,Image_013545_jpg.rf.sLQMM3OlisW0Qx7Bd2Wh.jpg,valid,1,ya
W1263,Image_013550_jpg.rf.d5MhIyuu1P8moBKFc7U5.jpg,valid,1,ya
W1264,Image_013556_jpg.rf.rKI5r02KGg9kpTkERTyh.jpg,valid,1,ya
W1265,Image_013559_jpg.rf.MZ9ekUcAUTCWAr9BlEVq.jpg,valid,1,ya
W1266,Image_013561_jpg.rf.OqIXBwyvq5PpARSqNWev.jpg,valid,1,ya
W1267,Image_013574_jpg.rf.rpDjazDLirXLziKdiHyE.jpg,valid,1,ya
W1268,Image_013576_jpg.rf.n13IoVNHcgx8w5pNT59C.jpg,valid,1,ya
W1269,Image_013578_jpg.rf.rK514OvGRS0eRoeQiwth.jpg,valid,1,ya
W1270,Image_013583_jpg.rf.Wz23HbrvxBOKthFRaATB.jpg,valid,1,ya
W1271,Image_013586_jpg.rf.QRn60VVnUJ5FeGvTBcXR.jpg,valid,1,ya
W1272,Image_0148_jpg.rf.rQ0yfcBfjFWOk6TNJSlT.jpg,valid,1,ya
W1273,Mitsubishi-Fuso_mp36_pic_105514_jpg.rf.r5TNIr0jqlPtZh2CMxW5.jpg,valid,1,ya
W1274,Mitsubishi-Fuso_mp36_pic_105517_jpg.rf.qnVE1BLxfMAGj6oCQlkS.jpg,valid,1,ya
W1275,Mitsubishi-Fuso_mp36_pic_105519_jpg.rf.NTvoRzaFWljPC1GgBLJX.jpg,valid,1,ya
W1276,Sejarah-Palkun-2_jpg.rf.O2VOFei4GrBoruyqxNoi.jpg,valid,1,ya
W1277,Sejarah-Palkun-4_jpg.rf.S3GMPq4OubB6LPBjEJqJ.jpg,valid,1,ya
W1278,autonomous-bus-3_jpg.rf.s69OmSszqcIifyIXmiGy.jpg,valid,1,ya
W1279,autonomous-bus-4_jpg.rf.JwKnI1PCeHbjnBB6rvzE.jpg,valid,1,ya
W1280,bus-damri-7_jpg.rf.tKAWw1e6rqRnsJ2Dorz8.jpg,valid,1,ya
W1281,bus-damri_jpg.rf.RPT3dlxzK02cZLU8R9wL.jpg,valid,1,ya
W1282,damri-10_jpg.rf.sxIg1A90EaF9eOinkmzc.jpg,valid,1,ya
W1283,damri-3_jpg.rf.eXxIWJptdhuaw2q9N7S9.jpg,valid,1,ya
W1284,damri-7_jpg.rf.5phSs4dl67Sx1gy02nyN.jpg,valid,1,ya
W1285,gol5_10_jpg.rf.rKVKt4lJvQ3JU5ZMnrVb.jpg,valid,1,ya
W1286,gol5_11_jpg.rf.kkMFxSD0gOxSck8N4BYt.jpg,valid,1,ya
W1287,gol5_12_jpg.rf.odJDp97RCgyuxNE38idL.jpg,valid,1,ya
W1288,gol5_14_jpg.rf.MhJa5Kiq9WdpeFeLM1al.jpg,valid,1,ya
W1289,gol5_16_jpg.rf.wUortvf4MjwPkMFKIUNV.jpg,valid,1,ya
W1290,gol5_17_jpg.rf.MhpcYxouYNjSL00BiG5V.jpg,valid,1,ya
W1291,gol5_18_jpg.rf.NOLmFb4crgRdELYVsa7U.jpg,valid,1,ya
W1292,gol5_19_jpg.rf.550WDGKtEVS8YIGz7mBL.jpg,valid,1,ya
W1293,gol5_1_jpg.rf.kUrBqLP3BI3aokQCLHg7.jpg,valid,1,ya
W1294,gol5_26_jpg.rf.cb0WjVEdrC16R703KUem.jpg,valid,1,ya
W1295,gol5_27_jpg.rf.3pMGpMNJpVUoc7DmiIWc.jpg,valid,1,ya
W1296,gol5_2_jpg.rf.Q7XABdxkpBBlq81HL2TE.jpg,valid,1,ya
W1297,gol5_32_jpg.rf.ADhAwuQQA9a6ip77moKv.jpg,valid,1,ya
W1298,gol5_34_jpg.rf.rKKh6CTZp545skIlY5Ge.jpg,valid,1,ya
W1299,gol5_35_jpg.rf.tUjdmJlKVF1yQLrQsqOO.jpg,valid,1,ya
W1300,gol5_36_jpg.rf.aSBv0eSVA8AFdWjoXdMr.jpg,valid,1,ya
W1301,gol5_39_jpg.rf.KVMzGjL1AHGDEa9s7vSD.jpg,valid,1,ya
W1302,gol5_3_jpg.rf.yhSsykQavA77ZEHsXwjg.jpg,valid,1,ya
W1303,gol5_41_jpg.rf.CKWAY1Cp7kDM47AAxwlS.jpg,valid,1,ya
W1304,gol5_42_jpg.rf.abg8fsQ86DovR7uDwKSX.jpg,valid,1,ya
W1305,gol5_43_jpg.rf.96bxeWBuwj3av0nArdYq.jpg,valid,1,ya
W1306,gol5_44_jpg.rf.MH4oTJNqOd3AiqedERbE.jpg,valid,1,ya
W1307,gol5_45_jpg.rf.Rqi8BVM7dYaEIB8jpoHk.jpg,valid,1,ya
W1308,gol5_46_jpg.rf.HLgE2aRwy4F1M8bb2rmm.jpg,valid,1,ya
W1309,gol5_47_jpg.rf.3TF3HJIoiH2tJwjWBoy8.jpg,valid,1,ya
W1310,gol5_48_jpg.rf.sNZsYwfFJhNUYjo1g8dS.jpg,valid,1,ya
W1311,gol5_49_jpg.rf.kMmGwBbcyiQjsP5rQZM2.jpg,valid,1,ya
W1312,gol5_4_jpg.rf.e0EF8ZQYF9TMrrbl8Pyk.jpg,valid,1,ya
W1313,gol5_51_jpg.rf.bEi9Wm5zwYPYnosJxLvf.jpg,valid,1,ya
W1314,gol5_52_jpg.rf.klg7H17IdKeAHcRKox3G.jpg,valid,1,ya
W1315,gol5_53_jpg.rf.9tJQTGypxqUjR6Jg7GB4.jpg,valid,1,ya
W1316,gol5_54_jpg.rf.qylCd97kFARS8AwwtW2x.jpg,valid,1,ya
W1317,gol5_55_jpg.rf.rT4TGBdZbhBvGYUlCH0x.jpg,valid,1,ya
W1318,gol5_58_jpg.rf.wZMPaUQNmI7fE8ZVkrqv.jpg,valid,1,ya
W1319,gol5_59_jpg.rf.XShF1TrjR0IN8bZSpg6o.jpg,valid,1,ya
W1320,gol5_5_jpg.rf.ZGSrNN5iY6pSATd5UGAZ.jpg,valid,1,ya
W1321,gol5_60_jpg.rf.Co0VPrrBQsDlGRapZtwx.jpg,valid,1,ya
W1322,gol5_62_jpg.rf.nAYjfEdfha8R8R5w3wVt.jpg,valid,1,ya
W1323,gol5_63_jpg.rf.8LT0CnbJfzMiIJtTdqXv.jpg,valid,1,ya
W1324,gol5_64_jpg.rf.QZSd4gmiQ2eKywRU65fs.jpg,valid,1,ya
W1325,gol5_65_jpg.rf.2DLgRlyffboOgR4neqyP.jpg,valid,1,ya
W1326,gol5_66_jpg.rf.qy6pHDnwqx5aEdHIH8MS.jpg,valid,1,ya
W1327,gol5_67_jpg.rf.gyIeQFRlfN710Ri71igI.jpg,valid,1,ya
W1328,gol5_69_jpg.rf.nHxgDb6ZDujt4BirVeVa.jpg,valid,1,ya
W1329,gol5_6_jpg.rf.BciEUDdqKn4DUIz3kCr2.jpg,valid,1,ya
W1330,gol5_7_jpg.rf.y2T7xU1a9ScgNddORWRt.jpg,valid,1,ya
W1331,gol5_8_jpg.rf.ZUL2Otk5JXAZZJfF29YM.jpg,valid,1,ya
W1332,images_49_jpg.rf.7kwDen0KLJS49F7iM9MM.jpg,valid,1,ya
W1333,images_890_jpg.rf.v1ASuHDolrZud2ieHR86.jpg,valid,1,ya
W1334,img_4753_jpg.rf.c9b2z2UiMN6nuD5Xjfii.jpg,valid,1,ya
W1335,img_5466_jpg.rf.HVmqDCdEbmXyEeTFXvD8.jpg,valid,1,ya
W1336,pl22530647-yellow_color_sinotruk_6x4_jpg.rf.HDHDZ46lnrQ6DL0Zy6T4.jpg,valid,1,ya
W1337,001--1-_jpg.rf.wkSeYcM5YoL66nCZGlH7.jpg,test,1,ya
W1338,001--2-_jpg.rf.7EHquHvIY9vsPYQbsvMP.jpg,test,1,ya
W1339,1-1_jpg.rf.dccCthVttEtDYGpWa56D.jpg,test,1,ya
W1340,101_1184_jpg.rf.mwnbApr7tM4bxHfAHISo.jpg,test,1,ya
W1341,101_1989_jpg.rf.aEBkTDHD43IXVUSlU5XM.jpg,test,1,ya
W1342,101_2257_jpg.rf.aHGbZRugV1vknghARKLe.jpg,test,1,ya
W1343,101_2265_jpg.rf.ic06sdv1YV1zRMcxMC61.jpg,test,1,ya
W1344,101_2269_jpg.rf.s076KlyzgjjVa3pQWZdN.jpg,test,1,ya
W1345,101_2281_jpg.rf.0vhB8rx1VydlzpMTug9i.jpg,test,1,ya
W1346,101_2285_jpg.rf.ilx7hI28oV2swsiqjL8y.jpg,test,1,ya
W1347,1_1_jpg.rf.SZ7yetOhQSShmXal2O1J.jpg,test,1,ya
W1348,2005-mitsubishi-fuso-fm260-18ft-dies-1_jpg.rf.FFc03begTs8TdKM8pB5M.jpg,test,1,ya
W1349,2005-mitsubishi-fuso-fm260-18ft-dies-3_jpg.rf.2gHEqMSHoay5guuHWS4X.jpg,test,1,ya
W1350,202005139300424_jpg.rf.Wed0Qpgi0K4kowc4EdsR.jpg,test,1,ya
W1351,202005139308815_jpg.rf.fMjFWT4ae0HhHQMVrg74.jpg,test,1,ya
W1352,202010265449562_jpg.rf.TLJ3BbNJTF54QVcVa218.jpg,test,1,ya
W1353,202012117003463_jpg.rf.0jxuAx9DqK3MuLNqEsKV.jpg,test,1,ya
W1354,202102179152860_jpg.rf.SR6UpCnkqtsz3sDYYMY9.jpg,test,1,ya
W1355,202102179155180_jpg.rf.826yWVJ35QykR4RrTlZD.jpg,test,1,ya
W1356,202102179161742_jpg.rf.Xm0Ye5i4jhrAQZjlPziB.jpg,test,1,ya
W1357,202102179168359_jpg.rf.JPNqX0WJjWu0CaaDAJ0j.jpg,test,1,ya
W1358,202102179172095_jpg.rf.8X8Or3tN3Ve2XUHLsExj.jpg,test,1,ya
W1359,202103190329782_jpg.rf.MyJaeNdadLEIhKZICcL4.jpg,test,1,ya
W1360,202103190333994_jpg.rf.tfIuxqxEmQv3bLAdQpr3.jpg,test,1,ya
W1361,202103190341597_jpg.rf.sugxrwYfZlQxYq7AP18f.jpg,test,1,ya
W1362,202103190347234_jpg.rf.LVKg5g3YhCVbw3EmExuy.jpg,test,1,ya
W1363,202103190347603_jpg.rf.mEKioKuEJtLr7CpKjnLk.jpg,test,1,ya
W1364,202104071064186_jpg.rf.zqU6TE3CRp8pGxmLNvw9.jpg,test,1,ya
W1365,202104071074832_jpg.rf.tQL17FJ2lCvhwQLpl3Us.jpg,test,1,ya
W1366,202104071098662_jpg.rf.IucOucAQxSp5CKYW19Gv.jpg,test,1,ya
W1367,202104071099817_jpg.rf.LQGNDOnmr8gGOtFEglZ5.jpg,test,1,ya
W1368,202104071100235_jpg.rf.qOvpVjfe85RVrjEN4Xov.jpg,test,1,ya
W1369,202104091169975_jpg.rf.iZlAyb3OWvCkENRQImng.jpg,test,1,ya
W1370,202104091171398_jpg.rf.FndvsKlppgM6EnumPbok.jpg,test,1,ya
W1371,202104091171569_jpg.rf.smngu7dqFmIRQ241a0hX.jpg,test,1,ya
W1372,202104091185516_jpg.rf.FVbAcO0n6W7cARVmlBYp.jpg,test,1,ya
W1373,202104091187351_jpg.rf.ZHmWibbj93jc4agcJ1SI.jpg,test,1,ya
W1374,202104111224738_jpg.rf.p13hv68uNYNclPkQtVOb.jpg,test,1,ya
W1375,202104111224745_jpg.rf.ypDP4xRZLnIPGNWU5fLT.jpg,test,1,ya
W1376,202104111224746_jpg.rf.NnVI8sWYQC8jjj2zB5TV.jpg,test,1,ya
W1377,202104111224752_jpg.rf.iFJsrYTbL5WD948iEi3I.jpg,test,1,ya
W1378,202104111242784_jpg.rf.PcgAPR14Ho7mCuaxvYna.jpg,test,1,ya
W1379,202104121258726_jpg.rf.BJbLlwt8olIRXeu27hWw.jpg,test,1,ya
W1380,202104121259531_jpg.rf.8p5YaVCKC4e1AGBUXOeY.jpg,test,1,ya
W1381,202104121264211_jpg.rf.bPLZM5bHJvHij2pCmSps.jpg,test,1,ya
W1382,202104121268333_jpg.rf.dr7e7oY1VWx54v9bFj5I.jpg,test,1,ya
W1383,202104121270245_jpg.rf.Kwmz367rawZxAC3XvIvS.jpg,test,1,ya
W1384,202104141335165_jpg.rf.pqnIjSm7mMqD3hSZXlhg.jpg,test,1,ya
W1385,202104141335170_jpg.rf.i7bk0f0ucP9H7Lc3MpUF.jpg,test,1,ya
W1386,202104141335173_jpg.rf.Kzr7OhT17cyxkKqGznqG.jpg,test,1,ya
W1387,202104141335281_jpg.rf.0nG1MNoWnIeiAKAgisds.jpg,test,1,ya
W1388,202104141335282_jpg.rf.DteOqKmlWaeghV3sQ68B.jpg,test,1,ya
W1389,202104141335304_jpg.rf.3SX9aiqHw5NqRifQpkfy.jpg,test,1,ya
W1390,202104141345532_jpg.rf.UofQyPG6Z5JoaTCiDTbF.jpg,test,1,ya
W1391,202104141353836_jpg.rf.bJ7stKzQhUZTRjEubODh.jpg,test,1,ya
W1392,202104141362178_jpg.rf.nXzpLmazNv8ln5ucPByO.jpg,test,1,ya
W1393,202104161432578_jpg.rf.y8Vto6hg9MvOW5sdHNRI.jpg,test,1,ya
W1394,202104161433145_jpg.rf.MfaiarQ7xV6KO3D1OoR5.jpg,test,1,ya
W1395,202104161434627_jpg.rf.yqQRIL5xbn5XIHR48xHh.jpg,test,1,ya
W1396,202104161438831_jpg.rf.RIHBUHqMclMqnVFtu2vG.jpg,test,1,ya
W1397,202104161459316_jpg.rf.f0hMppVOc7G2qOsEx2Q3.jpg,test,1,ya
W1398,202104191559129_jpg.rf.oNA09pitYncIWB5fvb3D.jpg,test,1,ya
W1399,202104191560405_jpg.rf.7xztvjfyt1UdITEpBAl2.jpg,test,1,ya
W1400,202104191566023_jpg.rf.8ejUalPK2mLVesoKQhH3.jpg,test,1,ya
W1401,202104201601259_jpg.rf.gMjTMozn6qKc3RJhsHGo.jpg,test,1,ya
W1402,202104201604290_jpg.rf.rLaaOq3g4YauMFEJZEta.jpg,test,1,ya
W1403,202104201604579_jpg.rf.0A9YbNbQs5wwb97F1u4C.jpg,test,1,ya
W1404,Bus-Damri-2_jpg.rf.55yYIy8dsbwrsmA8Q3Gp.jpg,test,1,ya
W1405,Bus-Damri-4_jpg.rf.Us3mR0EfPuG114bBtose.jpg,test,1,ya
W1406,Bus-Damri-6_jpg.rf.CkhPfbNIsEkG6Ctg4vCx.jpg,test,1,ya
W1407,Damri-Royal-Class-71_jpg.rf.hxJDjVsX6bAb07WrrSCP.jpg,test,1,ya
W1408,IMG-0086_jpg.rf.gjCcTQqn54CM13R6czK4.jpg,test,1,ya
W1409,IMG_0013_jpg.rf.qzHnA16jSNuCVrOCKgAK.jpg,test,1,ya
W1410,IMG_0111_jpg.rf.ObHNb6ec1dX15FO7LVHb.jpg,test,1,ya
W1411,IMG_1166_jpg.rf.bcisv9Jz37jhqjBepTos.jpg,test,1,ya
W1412,IMG_5063_jpg.rf.oiswi2dhWpR3CpHFE9PP.jpg,test,1,ya
W1413,IMG_5456_jpg.rf.ofxeLiFuGMXe4NPPsdED.jpg,test,1,ya
W1414,IMG_5457_jpg.rf.l2eN4fhdP2WVTktxEBXB.jpg,test,1,ya
W1415,bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-1_jpg.rf.ul3RLYcG3syaReQONs1x.jpg,test,1,ya
W1416,bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-3_jpg.rf.gwKMQ2XzaP9fFuUfZ2ik.jpg,test,1,ya
W1417,bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-4_jpg.rf.YeMdGarwQ8RYjY4ifkbP.jpg,test,1,ya
W1418,cutting-sticker-truck-canter-kuning-3_jpg.rf.FMTwSASC7trUedgx75GH.jpg,test,1,ya
W1419,cutting-sticker-truck-canter-kuning-4_jpg.rf.fZoJqCj7PCLjSYFraxn1.jpg,test,1,ya
W1420,damri-airport-bus-gambir-01_jpg.rf.KpQ3EVhU9rTZTdFpw9yD.jpg,test,1,ya
W1421,gol3_10_jpg.rf.Wff213Nm1Y36wKpqYFdI.jpg,test,1,ya
W1422,gol3_14_jpg.rf.Gw6jCZaUQZtNeq6DeYNe.jpg,test,1,ya
W1423,gol3_16_jpg.rf.uNrqUoppmF2Jkpt78Lam.jpg,test,1,ya
W1424,gol3_17_jpg.rf.L8KC87Pbvg0t4kmGLv9b.jpg,test,1,ya
W1425,gol3_19_jpg.rf.iLY7QXuU5RHFkr05q4h3.jpg,test,1,ya
W1426,gol3_20_jpg.rf.ZOHsJHWR03xo24yx2sw3.jpg,test,1,ya
W1427,gol3_25_jpg.rf.pv1J54QliXYpGzIHcjKO.jpg,test,1,ya
W1428,gol3_26_jpg.rf.rQkMGEQx4mWrjI3f9m7F.jpg,test,1,ya
W1429,gol3_3_jpg.rf.y3AapdFApIDXyyrKQKFk.jpg,test,1,ya
W1430,gol3_6_jpg.rf.cgrG90Qo8n4BYw3yyuG9.jpg,test,1,ya
W1431,gol4_11_jpg.rf.wzFGmgvnB4kpkCrH95WC.jpg,test,1,ya
W1432,gol4_12_jpg.rf.t5vohLCFjkaFfxCT9ZwV.jpg,test,1,ya
W1433,gol4_13_jpg.rf.dO6vDahW2HIXd3laT1bD.jpg,test,1,ya
W1434,gol4_14_jpg.rf.qQ3xSXTO2zk9EWgYwGeS.jpg,test,1,ya
W1435,gol4_16_jpg.rf.cxIuE3ej5g6j0SPzjmBX.jpg,test,1,ya
W1436,gol4_1_jpg.rf.OQZytCSV5xAim9oUrW1j.jpg,test,1,ya
W1437,gol4_8_jpg.rf.Pdi3GePz0tFPdV2biMzu.jpg,test,1,ya
W1438,hqdefault-1_jpg.rf.nVI3OO3t45dZCSg1NxrU.jpg,test,1,ya
W1439,hqdefault-2_jpg.rf.72U7QSPjzsV7qW7nUr6S.jpg,test,1,ya
W1440,hqdefault-3_jpg.rf.K9qyTCKqOkStU3hCaiWD.jpg,test,1,ya
W1441,hqdefault-3_jpg.rf.a7IZcF74H8rV6LzLVbbP.jpg,test,1,ya
W1442,hqdefault-4_jpg.rf.40L9whNUUXhfg5PHS4OG.jpg,test,1,ya
W1443,hqdefault-4_jpg.rf.9qirXETxNRUyitHT86ZN.jpg,test,1,ya
W1444,hqdefault-6_jpg.rf.IOttvL7nuG6Bvaa4Yhqp.jpg,test,1,ya
W1445,maxresdefault-12_jpg.rf.rvHZ58shiexRZkzYcNVT.jpg,test,1,ya
W1446,maxresdefault-1_jpg.rf.iXGnMaA75VBuMKY8On20.jpg,test,1,ya
W1447,maxresdefault-25_jpg.rf.eejUYKYvWRWbxxVjt4E2.jpg,test,1,ya
W1448,maxresdefault-3_jpg.rf.KnLdwEzsdyaEOixXXc9f.jpg,test,1,ya
W1449,maxresdefault-4_jpg.rf.YJnamVzH7jFBMvy81PS5.jpg,test,1,ya
W1450,maxresdefault-9_jpg.rf.dFiC7NY3NlkxNqWxzYOI.jpg,test,1,ya
W1451,maxresdefault_jpg.rf.tdup6MA6CTli2Gk7h7k3.jpg,test,1,ya
