peringkat,nama,split,skor,frac_datar,dikenal
1297,3090-76_jpg.rf.Gqpy00xcrAiKler1iF6R.jpg,train,1.0000,0.401,
1298,339061953_orig_jpg.rf.7cEuklJzg7UxnamVnCZ4.jpg,train,1.0000,0.400,
1299,33921_medium_buskota_jpg.rf.qHHzvKAvUTFgrwepvnCj.jpg,train,1.0000,0.400,
1300,345_2532_jpg.rf.V42Hh7d6ZozuObwvBBRF.jpg,train,1.0000,0.400,
1301,36037303454_61d2a1e258_b_jpg.rf.pM525XmAEVv8oCoxgPC3.jpg,train,1.0000,0.401,
1302,380a09c86db812fb0fdb6cff86c477a6_jpg.rf.h3jaPmgj3rrD9KDDpAmL.jpg,train,1.0000,0.402,
1303,381000_2406796385471_544157989_n_jpg.rf.NDazsR8PyRZYw0uCIyDg.jpg,train,1.0000,0.408,
1304,4261621862_jpg.rf.MBJ7uKc7so71vAmcAy3A.jpg,train,1.0000,0.402,
1305,46966483_10217460955892048_106050568_jpg.rf.qSva0gNf3eFWelNaDHXi.jpg,train,1.0000,0.400,
1306,51786026_303_jpg.rf.OdbBeSHfxm8mgbpHQldI.jpg,train,1.0000,0.401,
1307,52ae17e56be11283d297b124bdf4c65c-1_jpg.rf.ekKpU0LD5cUFzOqjDuPT.jpg,train,1.0000,0.401,
1308,5fba3f3edd01a7189143f89d80efb5a8_jpg.rf.vB6WEEeJBifNsZIAr8id.jpg,train,1.0000,0.400,
1309,616269383_jpg.rf.auGAnZIY4knj6D1TBpOE.jpg,train,1.0000,0.400,
1310,636832352732222710-1405_jpg.rf.P2bQxzc7DxHxhGDGHUZE.jpg,train,1.0000,0.400,
1311,6684191573_bee7dbfb3b_b_jpg.rf.LK9okCyfBub0Rmjy2wAf.jpg,train,1.0000,0.402,
1312,6f97809c162a11a11a2d97b41fa0ac93_jpg.rf.38QJtvDzb91M0W1MdyGz.jpg,train,1.0000,0.400,
1313,70009039763021090500100_jpg.rf.4vJdFEJIqjrYZnvrYxfF.jpg,train,1.0000,0.400,
1314,78cbb800f39547482264de1748600fc3-1_jpg.rf.nDNqcc6MtuUH5FI8Df6B.jpg,train,1.0000,0.401,
1315,800px-FusoFighter2nd_jpg.rf.y32jrT4HIZqrjWK3ZZa9.jpg,train,1.0000,0.401,
1316,8817_jpg.rf.WGmuIVlyXTst1uAOxGjC.jpg,train,1.0000,0.400,
1317,891470400771_jpg.rf.XrBwWpeZB6m4k4Z1zHSW.jpg,train,1.0000,0.400,
1318,AIJ9PX6BsuqqhEPqhpS9jvYhel0GgB0rqD-S_jpg.rf.4lqhU9v48Ab4JjDCvoHy.jpg,train,1.0000,0.401,
1319,B-Britpave23223Index4_jpg.rf.jM670n8U0ZcnkpMOTRmD.jpg,train,1.0000,0.400,
1320,BUS-PATAS-INDONESIA_jpg.rf.E5LGkdvraux7zWRSI6bm.jpg,train,1.0000,0.401,
1321,B_lions_city_cng_jpg.rf.VE9b03G1CBCT0LDFbBtQ.jpg,train,1.0000,0.401,
1322,Bus-2BDamri-1_jpg.rf.ltmvXioCVJ5MqLog5eAG.jpg,train,1.0000,0.400,
1323,Bus-DAMRI-Samarinda_jpg.rf.Tpo3YmhkVCN4fSVP99Xb.jpg,train,1.0000,0.401,
1324,Bus-Damri-1-768x480_jpg.rf.bMhflYIgqS5IDfb7RIw1.jpg,train,1.0000,0.400,
1325,Bus-Damri-Bandara-Juanda-696x383_png.rf.HIDzyPK9rZbRUowg72mE.jpg,train,1.0000,0.400,
1326,Bus-Damri-Bandara-Kulon-Progo-YIA-10_jpg.rf.ekbQsNfg8YnyQDuZHfLd.jpg,train,1.0000,0.401,
1327,Bus-Damri-Palembang-1024x679_jpg.rf.HzJdIorP9QY0AiZsXgWH.jpg,train,1.0000,0.401,
1328,Bus-Damri-melayani-rute-Jayapura-Sar_jpg.rf.ldZoUP7NUjhD6CNtCbFo.jpg,train,1.0000,0.400,
1329,Bus-Station-Wallpaper-1080p_jpg.rf.ue4NjX7VFcRYYD6sSrTf.jpg,train,1.0000,0.403,
1330,Bus-lane-at-May-Street_jpg.rf.RH4HDN7GSnSSe4csJNCb.jpg,train,1.0000,0.401,
1331,City_sightseeing_buses_in_long_stree_jpg.rf.CaWoJupGxHSwOyaaviNA.jpg,train,1.0000,0.400,
1332,Cutting-Sticker-Truk-Canter-Kuning-K_jpg.rf.tm5C8zIugUW8RMJLkmSB.jpg,train,1.0000,0.401,
1333,Cutting-Sticker-gambar-printing-Truk_jpg.rf.OPcWQCY0ctkOvsGaMpgc.jpg,train,1.0000,0.401,
1334,Cutting-sticker-truck-canter-kuning-2_jpg.rf.vZnVLx3woSz4vWeDdrZo.jpg,train,1.0000,0.400,
1335,DAMRI-1-1_jpg.rf.0TFpmlAmDb1wVNCiCj58.jpg,train,1.0000,0.401,
1336,Damri-Bandara-2_jpg.rf.mSewHhFvRf9R5N3SSs3l.jpg,train,1.0000,0.400,
1337,Damri-I_jpg.rf.qjc0A5wrW7vQpfkUytxA.jpg,train,1.0000,0.400,
1338,Damri-Mojokerto-Juanda-Sudah-Beroper_jpg.rf.wRClQn2gdT6FJEW8JHlM.jpg,train,1.0000,0.400,
1339,Damri_Surabaya_Banyuwangi_jpg.rf.Ic5o6DSxv6R60skmVQao.jpg,train,1.0000,0.401,
1340,Double-Floor-Bus-in-London-wallpaper_jpg.rf.3i54UtSqXmUxZeHAs6Ub.jpg,train,1.0000,0.401,
1341,FB_IMG_1609407464673_jpg.rf.YLW0qrwZiHrBaT7Z1S2D.jpg,train,1.0000,0.400,
1342,Foto-2BBis-2BDAMRI-2BPhoenix-2BGX_jpg.rf.zwZFr3GuU4AsotrxKbj3.jpg,train,1.0000,0.401,
1343,Foto-bus-tampak-dari-luar_jpg.rf.udQ2cci0B4eflJXqeS4J.jpg,train,1.0000,0.400,
1344,Foto0007_jpg.rf.P3IMiuVzLb6wxtiXpIhJ.jpg,train,1.0000,0.401,
1345,FullSizeRender_3_jpg.rf.C8gs18SDzkxRfLrUovgC.jpg,train,1.0000,0.400,
1346,GO_Bus-1200_jpg.rf.SrLOezZqSIgPYSGuZgip.jpg,train,1.0000,0.400,
1347,Greyhound-bus-1_jpg.rf.RChfKTb4Cea3vn2KA0s8.jpg,train,1.0000,0.401,
1348,Hamim-2BMaulana_jpg.rf.fmCvAceGhlLF67dZTk2k.jpg,train,1.0000,0.400,
1349,IMG-20170508-WA0014_jpg.rf.94k7TMyOn0XnJ6ws1qgQ.jpg,train,1.0000,0.400,
1350,IMG00629-20120326-1451_jpg.rf.nC8clUTO5m9vNkY8WzfU.jpg,train,1.0000,0.401,
1351,IMG20160228172337_jpg.rf.qLfQ9kEx60WYwFnceTcN.jpg,train,1.0000,0.401,
1352,IMG20160718054152_jpg.rf.3UnEPh1cG8eomLQS7ZEW.jpg,train,1.0000,0.400,
1353,IMG20170328052734_jpg.rf.BjbvSkzuyybtrKsQvVgH.jpg,train,1.0000,0.400,
1354,IMG_20151023_053958_scaled_jpg.rf.1si2N8hCgx4yBcQRlnnG.jpg,train,1.0000,0.403,
1355,Impression-exterior-design-Arriva-Da_jpg.rf.GTOnr8Pog3xnU6ZSfTT1.jpg,train,1.0000,0.400,
1356,Ini-5-Bus-Angkutan-Umum-Termewah-di-_jpg.rf.7cebMQjujVpSqdQS4Xy6.jpg,train,1.0000,0.401,
1357,Jadwal-2BKeberangkatan-2BBus-2Bdamri_jpg.rf.5iJpfbmg0UdHKPwGeCC6.jpg,train,1.0000,0.400,
1358,L72A7236_jpg.rf.uicheCLUDSqD7ZEpAGRA.jpg,train,1.0000,0.400,
1359,MAN-A95-B-Line_jpg.rf.JtSMRO4B4wZ71jZ5BRhc.jpg,train,1.0000,0.401,
1360,Modifikasi-Truk-Ragasa_jpg.rf.GnG2glcbpmdCvNwUGWAv.jpg,train,1.0000,0.401,
1361,Modifikasi-cutting-sticker-truck-can_jpg.rf.sfEXRdsyRzOjMfQRp4Rc.jpg,train,1.0000,0.400,
1362,N73_VLW101_jpg.rf.HhyckIq1nJVijwcoClAX.jpg,train,1.0000,0.400,
1363,NINTCHDBPICT000346154006_jpg.rf.GhlTpmGB6iixkzWvwMEp.jpg,train,1.0000,0.400,
1364,New-Flyer-av-slider-a-4-1024x656_jpg.rf.JPHHvUI0JiIpX9vjFOS0.jpg,train,1.0000,0.400,
1365,PhotoPictureResizer_190706_193341020-1_jpg.rf.KImL1aKtFsHCOCrkClkL.jpg,train,1.0000,0.400,
1366,T92_png.rf.moB4WXNMH5z405cAYk3X.png,train,1.0000,0.401,
1367,Transjakarta-Bus_jpg.rf.7oCTQS3FnpD0Qgn9997d.jpg,train,1.0000,0.401,
1368,UKTS_Bus_Simulator_Indonesia_PC_jpg.rf.Yaq5cJbpNhoTT44ydIp3.jpg,train,1.0000,0.402,ya
1369,WhatsApp-2BImage-2B2017-07-26-2Bat-2-5_jpg.rf.a2DGHTRSo0XS9IJ58fjR.jpg,train,1.0000,0.401,
1370,WhatsApp-2BImage-2B2017-07-26-2Bat-2_jpg.rf.l0lqioAr4o0hYXWFBuW3.jpg,train,1.0000,0.401,
1371,a-man-walks-near-container-trucks-which-were-damaged-after-c_jpg.rf.053psgXpiZTb8V8fX2ms.jpg,train,1.0000,0.400,
1372,a-security-official-stands-near-an-oil-tanker-that-was-set-a_jpg.rf.13sd2JPaaDfxy1kYEcm8.jpg,train,1.0000,0.401,
1373,ac9bb600-271e-4345-8818-cce699384d6e_jpg.rf.Z1iIRwwrqtHkTe1A2l4b.jpg,train,1.0000,0.400,
1374,adl-enviro400h-with-bae-systems-seri_jpg.rf.gIHneHEnzNobXIUzo44O.jpg,train,1.0000,0.400,
1375,antarafoto-ekspor-bus-ke-bangladesh-_jpg.rf.QmZEY9Yfu3XbD2Sh7Z4x.jpg,train,1.0000,0.401,
1376,armada-bus-damri_jpg.rf.U1YWhvwnbar0OroiTYbe.jpg,train,1.0000,0.401,
1377,avg2_59x_01112020_jpg.rf.IyHQNQItpicn1CRqlOFz.jpg,train,1.0000,0.401,
1378,b3026ca24c27e4205677f61bb2b4e697_jpg.rf.rFaxmY3KmfeyetsINTTt.jpg,train,1.0000,0.401,
1379,b88a009c-f8b1-4b82-bfda-1a76f774cf52_jpg.rf.TstCDoPkMACPCUiM7uQJ.jpg,train,1.0000,0.401,
1380,bak-truk-2B-25283-2529_jpg.rf.iyHg3m3EyRWBWfVbVXaE.jpg,train,1.0000,0.401,
1381,bak-truk-subah-1_jpg.rf.5Kkvf2UK4b0bBIg2xjmY.jpg,train,1.0000,0.401,
1382,boarding-the-126-bus-in-hobjpeg-4bf5_jpg.rf.PjLvDpvso4Tfrxp3Vtue.jpg,train,1.0000,0.401,
1383,bs21-home-01_jpg.rf.PDcdFbf4I22ltvSI84M3.jpg,train,1.0000,0.401,
1384,bus-2Bdamri-2Bpariwisata-2B082272273_jpg.rf.5qSzpT6rd8fjH8QvRLhW.jpg,train,1.0000,0.400,
1385,bus-2Bdamri-2Bpariwisata1-2B08227227_jpg.rf.XcjTQ6LtVJx7tqrfR9qG.jpg,train,1.0000,0.401,
1386,bus-2Bdamri-2Bpariwisata3-2B08227227_jpg.rf.Mx0nBvaUngAbBQW4P4fw.jpg,train,1.0000,0.400,
1387,bus-2Bdamri-2Bpariwisata4-2B08227227_jpg.rf.2e8qo6Gj01IvOFGF6Sof.jpg,train,1.0000,0.403,
1388,bus-2Bdamri-2Bpariwisata5-2B08227227_jpg.rf.s1MhQ73L9gWddDk7MKPd.jpg,train,1.0000,0.401,
1389,bus-2Bdamri-2Bpariwisata51-2Bmedium-_jpg.rf.B6L1cQFxEPbXl4eTqBNV.jpg,train,1.0000,0.403,
1390,bus-2Bdamri_jpg.rf.EAXxm40i5Ys3opa50xJ5.jpg,train,1.0000,0.400,
1391,bus-damri-1-1_jpg.rf.x9dOLuelKlIPCnEG4TUm.jpg,train,1.0000,0.400,
1392,bus-damri-kota-bandung_jpg.rf.3m6XTFqqE2rIkrHLXIvb.jpg,train,1.0000,0.400,
1393,bus-premium-Ini-5-Daftar-Bus-Premium_jpg.rf.g9lhBcaaLf3WcVn1Pmur.jpg,train,1.0000,0.400,
1394,bus-shelter-clark-nexsen_jpg.rf.yeeQph2nRZrzajilZyYE.jpg,train,1.0000,0.401,
1395,bus-simulator-fi-1_jpg.rf.0YfpijHWtRl55Cj8jrIc.jpg,train,1.0000,0.400,ya
1396,bus-wisata2_jpg.rf.BmgIbDbFSkAlHYvdgU8A.jpg,train,1.0000,0.402,
1397,buz_jpg.rf.21QVpqL0Aj6kEPb6MhaB.jpg,train,1.0000,0.401,
1398,cf4a6eb92892cff4e6981617e10a017c-bu_jpg.rf.M5W6OoWuskKfKdQ4V8k7.jpg,train,1.0000,0.400,
1399,chl-64t0213zbko1ajdvw5b9original_jpg.rf.Nm3sa7XRlA5cRbtu4B92.jpg,train,1.0000,0.402,
1400,content_Pyongyang_Trolley-bus_-Choll_jpg.rf.lD3Wdjft6w7cAEFQR2Nj.jpg,train,1.0000,0.400,
1401,crossway-2-1282_jpg.rf.q0on6GzpafXxsJpF681u.jpg,train,1.0000,0.401,
1402,cutting-sticker-truck-canter-bak-ung_jpg.rf.CJCMSP8ciTgpufiflgV6.jpg,train,1.0000,0.401,
1403,dam_jpg.rf.8O2xkrPGfH1jT5xDv4LT.jpg,train,1.0000,0.400,
1404,damri-2BT2-2BJuanda-2B-25283-2529_jpg.rf.WqKTQ037EpPXSgBRnNGJ.jpg,train,1.0000,0.403,
1405,damri-696x391_jpg.rf.hUZpT2VoaC17N5QwmVhS.jpg,train,1.0000,0.400,
1406,damri-768x434_jpg.rf.rVzaQoewkDH69rM4eYB1.jpg,train,1.0000,0.400,
1407,damri-di-stasiun-lrt_jpg.rf.KobLRSZjQ6n63Adq2IPg.jpg,train,1.0000,0.401,
1408,dscn8590_9-25-2012_jpg.rf.ulI9g4e1lirwE6YK5G4N.jpg,train,1.0000,0.401,
1409,gol2_14_jpg.rf.NtrQQKf6G7OITHPM9bVV.jpg,train,1.0000,0.401,
1410,gol2_15_jpg.rf.hxdGMeEIIcqZlDnot8Qi.jpg,train,1.0000,0.400,
1411,gol2_18_jpg.rf.MC6XwxWda47SN6t55ckf.jpg,train,1.0000,0.400,
1412,gol2_25_jpg.rf.MYu4T5pRv3BtKd83tOGl.jpg,train,1.0000,0.400,
1413,gol2_28_jpg.rf.m0EsH1BwBz5OiFnb0lUX.jpg,train,1.0000,0.400,
1414,gol2_31_jpg.rf.kVbdYrKgjTua9soOxqMQ.jpg,train,1.0000,0.400,
1415,gol2_33_jpg.rf.5aR5MVaYVQWDVnUiGNFH.jpg,train,1.0000,0.400,
1416,gol2_38_jpg.rf.Y1egQSDzjOGvPWkS0xIb.jpg,train,1.0000,0.401,
1417,gol2_44_jpg.rf.QgqVSf4uTHUxuJ2y8iwh.jpg,train,1.0000,0.400,
1418,gol2_47_jpg.rf.5Dxr2B9lsPkZrUIYNAAK.jpg,train,1.0000,0.400,
1419,gol2_49_jpg.rf.K8z5AWjP5dzhBW7KUl9b.jpg,train,1.0000,0.400,
1420,gol2_4_jpg.rf.6Wy0Zw2ToCsi0BaT19l7.jpg,train,1.0000,0.402,
1421,gol2_66_jpg.rf.ntMlcr5gbyTxKPVnd3lg.jpg,train,1.0000,0.400,
1422,gol2_68_jpg.rf.Cz96G4XpATJFfZ7wmo8y.jpg,train,1.0000,0.401,
1423,gol2_8_jpg.rf.2gRcjnD05MwAyxASfWxN.jpg,train,1.0000,0.402,
1424,img20171128141346_jpg.rf.BX1YGze5DJWDEKI1wFUK.jpg,train,1.0000,0.400,
1425,jadwal-damri-bandara-merak_jpg.rf.zmOmYERVPCEhlXGv2eQQ.jpg,train,1.0000,0.400,
1426,jadwal-damri-brebes-jakarta-630x380_jpg.rf.HvfwMq8NcqIM2RiQLDYE.jpg,train,1.0000,0.400,
1427,jadwal-damri-gambir-simpang-randu_jpg.rf.m3UtaPFz2L3zRDOe4970.jpg,train,1.0000,0.401,
1428,modifikasi-2Btruk-2Bcanter-2Bterbaru_jpg.rf.OhxRgY4Qu2mHGh8JooSm.jpg,train,1.0000,0.400,
1429,old-private-mitsubishi-fuso-dump-tru-2_jpg.rf.ZxZTXdPDTxuQxVVUPCOV.jpg,train,1.0000,0.401,
1430,truk-2Bsawit-2Boleng_jpg.rf.OJ6YEJbmXHgAcA32iSvk.jpg,train,1.0000,0.400,
1431,2018_07_16_49373_1531739307-_large_jpg.rf.pDPvRxaSSVvnMw0Aksc1.jpg,valid,1.0000,0.400,
1432,202010295584564_jpg.rf.mj2mCdbtX3oUJnhN9iL0.jpg,valid,1.0000,0.400,
1433,202011206323102_jpg.rf.IQ6GeUPRkBcyVJ04OFs6.jpg,valid,1.0000,0.400,
1434,202012096922082_jpg.rf.9cpKxP1kpezlLOXRHrnP.jpg,valid,1.0000,0.401,
1435,202012096936189_jpg.rf.Neg46p88HJnGCPFtpjUZ.jpg,valid,1.0000,0.400,
1436,202101268351623_jpg.rf.UQBaAl0ZkEh1hlNT9CAY.jpg,valid,1.0000,0.400,
1437,202101268371469_jpg.rf.L2xtk4HDxX3ZSGMd14nS.jpg,valid,1.0000,0.400,
1438,202102038642647_jpg.rf.X1sXB5VO5Zbbh15O6Gqc.jpg,valid,1.0000,0.401,
1439,202102038646744_jpg.rf.JQ1CLbBa3hvw3aka8Agy.jpg,valid,1.0000,0.402,
1440,202102038667486_jpg.rf.TWCm1xRYAQ92JRbqaqfu.jpg,valid,1.0000,0.402,
1441,202102048687441_jpg.rf.bXLuffdrRPxT90C7b8tH.jpg,valid,1.0000,0.402,
1442,202103089871151_jpg.rf.WNpuBixwshZ6VLJ3a9yg.jpg,valid,1.0000,0.401,
1443,202103089885056_jpg.rf.LOmCNeYThNb0VziUODuu.jpg,valid,1.0000,0.401,
1444,202103170257043_jpg.rf.DkSyR1sUno5NqMLS4Iyw.jpg,valid,1.0000,0.401,
1445,202103170271873_jpg.rf.qDFtJDIg7O5DROsCRnd7.jpg,valid,1.0000,0.402,
1446,202103260609081_jpg.rf.KZivLLjgpFfbbt62MLAL.jpg,valid,1.0000,0.401,
1447,202103310811847_jpg.rf.fdpvvxmnmwaDjbKfaJbr.jpg,valid,1.0000,0.401,
1448,202104081122225_jpg.rf.txtVyeWvwFW58jYriPCB.jpg,valid,1.0000,0.400,
1449,202104171481792_jpg.rf.5ET2HMHl0U6VU71RRunH.jpg,valid,1.0000,0.401,
1450,202104211628852_jpg.rf.7JS4VgrRoxiNos5sW1wE.jpg,valid,1.0000,0.400,
1451,Cutting-Sticker-Truck-Canter-Hijau-T-1_jpg.rf.zjCjaQiYdPp8zRHLlJMm.jpg,valid,1.0000,0.400,
1452,Cutting-Sticker-Truck-Canter-Hijau-T_jpg.rf.5A9w10zhbIKiA1r088DP.jpg,valid,1.0000,0.401,
1453,Cutting-Sticker-Truk-Canter-Variasi-1_jpg.rf.r7GFTol7QHfzcPQabQCZ.jpg,valid,1.0000,0.400,
1454,DAMRI-1_jpg.rf.AT7bV1prNajcmJp7ePpw.jpg,valid,1.0000,0.400,
1455,Image_013269_jpg.rf.SlMjZOcx99fq1OzJcrQq.jpg,valid,1.0000,0.401,
1456,Image_013374_jpg.rf.K2CPRmQYxtivrDYKZvQj.jpg,valid,1.0000,0.401,
1457,Mitsubishi-Fuso_mp36_pic_105514_jpg.rf.r5TNIr0jqlPtZh2CMxW5.jpg,valid,1.0000,0.400,
1458,autonomous-bus-4_jpg.rf.JwKnI1PCeHbjnBB6rvzE.jpg,valid,1.0000,0.402,
1459,bus-damri-7_jpg.rf.tKAWw1e6rqRnsJ2Dorz8.jpg,valid,1.0000,0.400,
1460,bus-damri_jpg.rf.RPT3dlxzK02cZLU8R9wL.jpg,valid,1.0000,0.401,
1461,damri-10_jpg.rf.sxIg1A90EaF9eOinkmzc.jpg,valid,1.0000,0.401,
1462,gol5_15_jpg.rf.F0IENsJ3WF3bqABqJA4x.jpg,valid,1.0000,0.404,
1463,gol5_17_jpg.rf.MhpcYxouYNjSL00BiG5V.jpg,valid,1.0000,0.400,
1464,gol5_19_jpg.rf.550WDGKtEVS8YIGz7mBL.jpg,valid,1.0000,0.400,
1465,gol5_27_jpg.rf.3pMGpMNJpVUoc7DmiIWc.jpg,valid,1.0000,0.400,
1466,gol5_41_jpg.rf.CKWAY1Cp7kDM47AAxwlS.jpg,valid,1.0000,0.400,
1467,gol5_44_jpg.rf.MH4oTJNqOd3AiqedERbE.jpg,valid,1.0000,0.401,
1468,gol5_51_jpg.rf.bEi9Wm5zwYPYnosJxLvf.jpg,valid,1.0000,0.401,
1469,gol5_54_jpg.rf.qylCd97kFARS8AwwtW2x.jpg,valid,1.0000,0.400,
1470,gol5_57_jpg.rf.0DzcmYXYPqsS8KrO855z.jpg,valid,1.0000,0.401,
1471,gol5_59_jpg.rf.XShF1TrjR0IN8bZSpg6o.jpg,valid,1.0000,0.400,
1472,gol5_63_jpg.rf.8LT0CnbJfzMiIJtTdqXv.jpg,valid,1.0000,0.400,
1473,gol5_64_jpg.rf.QZSd4gmiQ2eKywRU65fs.jpg,valid,1.0000,0.400,
1474,gol5_65_jpg.rf.2DLgRlyffboOgR4neqyP.jpg,valid,1.0000,0.401,
1475,gol5_66_jpg.rf.qy6pHDnwqx5aEdHIH8MS.jpg,valid,1.0000,0.401,
1476,gol5_67_jpg.rf.gyIeQFRlfN710Ri71igI.jpg,valid,1.0000,0.403,
1477,images_890_jpg.rf.v1ASuHDolrZud2ieHR86.jpg,valid,1.0000,0.401,
1478,1-1_jpg.rf.dccCthVttEtDYGpWa56D.jpg,test,1.0000,0.401,
1479,101_2257_jpg.rf.aHGbZRugV1vknghARKLe.jpg,test,1.0000,0.400,
1480,101_2265_jpg.rf.ic06sdv1YV1zRMcxMC61.jpg,test,1.0000,0.401,
1481,101_2281_jpg.rf.0vhB8rx1VydlzpMTug9i.jpg,test,1.0000,0.400,
1482,202102179161742_jpg.rf.Xm0Ye5i4jhrAQZjlPziB.jpg,test,1.0000,0.400,
1483,202103190329782_jpg.rf.MyJaeNdadLEIhKZICcL4.jpg,test,1.0000,0.403,
1484,202104071074832_jpg.rf.tQL17FJ2lCvhwQLpl3Us.jpg,test,1.0000,0.401,
1485,202104091171569_jpg.rf.smngu7dqFmIRQ241a0hX.jpg,test,1.0000,0.400,
1486,202104091187351_jpg.rf.ZHmWibbj93jc4agcJ1SI.jpg,test,1.0000,0.401,
1487,202104121258726_jpg.rf.BJbLlwt8olIRXeu27hWw.jpg,test,1.0000,0.401,
1488,202104121268333_jpg.rf.dr7e7oY1VWx54v9bFj5I.jpg,test,1.0000,0.403,
1489,202104141335173_jpg.rf.Kzr7OhT17cyxkKqGznqG.jpg,test,1.0000,0.401,
1490,202104161432578_jpg.rf.y8Vto6hg9MvOW5sdHNRI.jpg,test,1.0000,0.401,
1491,202104161438831_jpg.rf.RIHBUHqMclMqnVFtu2vG.jpg,test,1.0000,0.401,
1492,202104191560405_jpg.rf.7xztvjfyt1UdITEpBAl2.jpg,test,1.0000,0.400,
1493,202104191566023_jpg.rf.8ejUalPK2mLVesoKQhH3.jpg,test,1.0000,0.400,
1494,Bus-Damri-2_jpg.rf.55yYIy8dsbwrsmA8Q3Gp.jpg,test,1.0000,0.401,
1495,Bus-Damri-4_jpg.rf.Us3mR0EfPuG114bBtose.jpg,test,1.0000,0.400,
1496,IMG_5063_jpg.rf.oiswi2dhWpR3CpHFE9PP.jpg,test,1.0000,0.400,
1497,bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-1_jpg.rf.ul3RLYcG3syaReQONs1x.jpg,test,1.0000,0.400,
1498,gol3_26_jpg.rf.rQkMGEQx4mWrjI3f9m7F.jpg,test,1.0000,0.401,
1499,gol4_10_jpg.rf.K94f7fV20YKgCbCFsHds.jpg,test,1.0000,0.401,
1500,gol4_1_jpg.rf.OQZytCSV5xAim9oUrW1j.jpg,test,1.0000,0.400,
1501,gol4_2_jpg.rf.IOzTG9InsjWhhCzMw2WQ.jpg,test,1.0000,0.400,
1502,gol4_3_jpg.rf.isdTfKihT4QL8ljoyLu2.jpg,test,1.0000,0.400,
1503,2011-03-03-037_jpg.rf.ev6xb8Np8ZR6WtnVoTke.jpg,train,2.0000,0.400,
1504,202012086910997_jpg.rf.DeSRza5VF13oiQBVuFpc.jpg,train,2.0000,0.400,
1505,2_102_jpg.rf.sltke6JF6W7xeFogTIqj.jpg,train,2.0000,0.401,
1506,2_105_jpg.rf.Advpu4A2SRTzPOcCmkDT.jpg,train,2.0000,0.401,
1507,2_135_jpg.rf.1IV036L9nRSrhPRaJr8W.jpg,train,2.0000,0.400,
1508,2_146_jpg.rf.qvIKuI1XjzGKvQaT7N6B.jpg,train,2.0000,0.400,
1509,2_151_jpg.rf.Hw6PbJpF0Cn2jhKXSi8O.jpg,train,2.0000,0.400,
1510,2_209_jpg.rf.l2sNAS39JCLhLHNaEmop.jpg,train,2.0000,0.401,
1511,2_232_jpg.rf.j6FcDiiXN0EKNr0TpiWz.jpg,train,2.0000,0.400,
1512,2_234_jpg.rf.q8zub41OkKheps1XyOR4.jpg,train,2.0000,0.401,
1513,2_237_jpg.rf.dIf2L73SDNFis04B6ZsI.jpg,train,2.0000,0.400,
1514,2_245_jpg.rf.qFnHHOJak1Yh8yj6LiAJ.jpg,train,2.0000,0.400,
1515,2_248_jpg.rf.LF7WpZ7pCW6BrBGnldg4.jpg,train,2.0000,0.402,
1516,2_258_jpg.rf.Ahqe8QAyjD6RtugBW64o.jpg,train,2.0000,0.401,
1517,2_274_jpg.rf.ZpgNNSMP2c7YV3MTTxFC.jpg,train,2.0000,0.400,
1518,2_293_jpg.rf.ECLIAZRDWDowpKXN1C7S.jpg,train,2.0000,0.400,
1519,2_29_jpg.rf.lHsW66QhGvB7hBD9Uw4g.jpg,train,2.0000,0.400,
1520,2_322_jpg.rf.dDUCT7PnSZZfdMMRyoK3.jpg,train,2.0000,0.402,
1521,2_335_jpg.rf.iNeCRPMdCTTDQLwJFbyQ.jpg,train,2.0000,0.401,
1522,2_348_jpg.rf.RUNYcNY4bwHSzu8IuMGN.jpg,train,2.0000,0.400,
1523,2_357_jpg.rf.ZmQQ7e7Zs658lpZ4YS7g.jpg,train,2.0000,0.401,
1524,2_379_jpg.rf.cWunhFe6Aea8LsRLefho.jpg,train,2.0000,0.400,
1525,2_386_jpg.rf.elBJA3FdPNU7PovKujhB.jpg,train,2.0000,0.400,
1526,2_391_jpg.rf.bEA5I2ZLzKSf7ZD2EU3j.jpg,train,2.0000,0.400,
1527,2_39_jpg.rf.Cwubr8tCOZxQxWrVNzij.jpg,train,2.0000,0.400,
1528,2_412_jpg.rf.iNsO1VChXh4qzFX4KWMA.jpg,train,2.0000,0.400,
1529,2_418_jpg.rf.8TjhgAK1eLMSpibXjYgq.jpg,train,2.0000,0.400,
1530,2_423_jpg.rf.36VuXqm9wmCSMOWYV0BS.jpg,train,2.0000,0.400,
1531,2_427_jpg.rf.3OZEQI9NNeQANC891CGD.jpg,train,2.0000,0.400,
1532,2_441_jpg.rf.9K5HqJHFeCARrPAFnZPk.jpg,train,2.0000,0.400,
1533,2_442_jpg.rf.OJb26OOVvPcoqYjfd448.jpg,train,2.0000,0.400,
1534,2_487_jpg.rf.QTmzXPiYKNuQgPqqOLEx.jpg,train,2.0000,0.400,
1535,2_514_jpg.rf.qXBycdbC6S3qY09tyV7W.jpg,train,2.0000,0.401,
1536,2_57_jpg.rf.47UVZFlwrYEmpPjZ6SJ7.jpg,train,2.0000,0.401,
1537,2_585_jpg.rf.spJGzEoXJGNrKekpr6G6.jpg,train,2.0000,0.400,
1538,2_598_jpg.rf.f4X6PrLKNFqQJBGtO22W.jpg,train,2.0000,0.401,
